Sensor,gyroscope,gyroscope,gyroscope,gyroscope,accelerometer,accelerometer,accelerometer,accelerometer,rotation_vector,rotation_vector,rotation_vector,rotation_vector,linear_acceleration,linear_acceleration,linear_acceleration,linear_acceleration,gravity,gravity,gravity,gravity
Axis,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w,x,y,z,w
3590829931917,4.20092,-0.6957755,1.4874569,,-9.13388,-4.9559975,1.079785,,0.7406758,-0.25113398,-0.18085694,0.5963404,-9.443868,-14.509915,3.2699819,,0.30998805,9.553918,-2.1901968,
3590838169686,4.2039747,-0.4569272,1.9181169,,-8.793902,-5.329493,0.79966336,,0.74880534,-0.26046193,-0.17495254,0.5838166,-9.206892,-14.797489,3.3209498,,0.41298956,9.467997,-2.5212865,
3590870617109,4.275446,0.38362336,3.2528574,,-7.445967,-6.143522,0.9840169,,0.77473646,-0.30557898,-0.13347597,0.53720486,-8.637471,-15.106401,4.7810555,,1.1915042,8.962879,-3.7970386,
3590879024455,4.410447,0.9450085,4.183205,,-6.6415157,-6.315904,1.0462662,,0.7796609,-0.31847513,-0.11769111,0.5261668,-8.128437,-15.09704,5.1512814,,1.4869213,8.7811365,-4.1050153,
3590887189917,4.5478916,1.0714576,4.583933,,-5.602432,-6.754043,0.9792285,,0.78379023,-0.33224308,-0.10000202,0.51506025,-7.421459,-15.323568,5.3865843,,1.8190277,8.569525,-4.407356,
3590927936994,5.2308393,0.37507126,4.89975,,2.2098482,-5.4444146,-3.8618474,,0.79418445,-0.39206395,-0.019701602,0.4638631,-1.8642498,-13.525208,3.0290427,,3.2600694,7.3768983,-5.5788674,
3590944464186,5.915008,-1.3921618,4.1422772,,3.478775,-4.582502,-7.687782,,0.7993548,-0.4389925,0.030749518,0.4091112,-0.5258007,-10.731785,-1.1823931,,4.0045757,6.1492834,-6.5053887,
3590960862916,5.947384,-2.4526238,3.4012976,,3.4141316,-2.9999347,-11.326968,,0.8035725,-0.46896482,0.053832326,0.36255425,-0.7690592,-8.2189,-4.1552334,,4.183191,5.218965,-7.171735,
3590985357263,6.113539,-2.7116308,3.9651263,,-1.2186487,-4.3837833,-12.50731,,0.80854493,-0.50931406,0.07627841,0.28466827,-5.2719345,-8.136149,-4.4041586,,4.053286,3.752366,-8.103151,
3591001819609,6.1031547,-1.1551461,4.5350637,,4.10845,-5.21936,-15.298949,,0.80526793,-0.53765196,0.095764734,0.2308749,0.16133976,-7.855938,-6.717619,,3.9471102,2.6365778,-8.58133,
3591026233993,5.482516,0.42577308,4.709771,,8.918402,-6.6534867,-17.348385,,0.7891632,-0.5738156,0.1447946,0.16429198,4.8282466,-7.566835,-8.482333,,4.090155,0.9133481,-8.866052,
3591042694416,5.053688,-0.5491679,3.9694023,,12.334928,-6.007052,-18.282124,,0.774581,-0.5940686,0.17765564,0.1246809,8.183229,-5.831235,-9.399392,,4.151698,-0.17581718,-8.882731,
3591271680492,0.5375614,0.06047566,-0.15760323,,1.3982137,-10.922348,-16.773777,,-0.60344934,0.64509517,-0.40679184,0.23285522,-0.47023737,-3.0194473,-11.276191,,1.8684511,-7.9029007,-5.4975863,
3591288097069,-0.5180137,0.8063421,0.09162979,,2.1188686,-11.250354,-15.251065,,-0.6003959,0.6477123,-0.4087705,0.2300004,-0.2109741,-3.2292886,-10.561271,,1.9222461,-7.879353,-5.5128207,
3591312637838,-1.5540411,1.4697418,0.1881465,,3.8642416,-11.736377,-13.735536,,-0.58707184,0.66469175,-0.4117361,0.20977393,1.3242142,-3.797608,-8.646063,,2.0061204,-7.7831454,-5.618592,
3591329285146,-2.007914,1.4349225,0.004276057,,3.620033,-11.753136,-13.43626,,-0.56921446,0.68948245,-0.4113571,0.17718418,1.4236372,-4.2122273,-7.564212,,2.1963959,-7.5409083,-5.8720484,
3591345570300,-2.116648,1.0604621,-0.03604105,,3.406949,-12.447454,-14.104242,,-0.55770147,0.70599484,-0.40834498,0.15425587,1.0762858,-5.1058397,-8.034718,,2.3306632,-7.3416147,-6.0695252,
3591370015376,-2.2785273,0.6792821,-0.03604105,,5.080496,-13.757083,-14.5328045,,-0.54729426,0.7217831,-0.4021762,0.13323864,1.7374461,-6.3221936,-8.498096,,2.4683938,-7.004036,-6.4047604,
3591386354299,-2.4782803,0.5375614,-0.14172074,,5.777209,-14.106636,-13.342886,,-0.53582454,0.7431369,-0.38688967,0.104671486,3.2368994,-7.3675547,-6.686909,,2.5403094,-6.7390814,-6.655977,
3591410956530,-2.656042,0.87598073,-0.25289822,,5.046977,-15.253459,-14.563929,,-0.5226865,0.7647046,-0.36973655,0.07294279,2.3506067,-8.960229,-7.5428715,,2.6963704,-6.29323,-7.021057,
3591427454607,-3.4465017,1.0989466,-0.24312437,,4.426879,-16.563087,-12.696451,,-0.51348984,0.77926105,-0.35606164,0.047966305,1.5740116,-10.638004,-5.421494,,2.8528674,-5.925083,-7.274957,
3591443871453,-3.6157115,0.6236934,-0.32375857,,6.3446345,-15.428236,-8.202535,,-0.5038254,0.7945585,-0.338159,0.022031216,3.3463886,-9.94069,-0.6482105,,2.998246,-5.487546,-7.554324,
3591451893338,-3.6157115,0.6236934,-0.32375857,,8.336611,-14.381969,-6.093243,,-0.5038254,0.7945585,-0.338159,0.022031216,3.3463886,-9.94069,-0.6482105,,2.998246,-5.487546,-7.554324,
3591517398299,-1.0519099,-0.6969972,-2.166739,,4.96318,-10.326192,-6.8306575,,0.515385,-0.81481415,0.2626926,0.038064566,1.6994607,-6.512822,1.5941129,,3.2637193,-3.8133698,-8.42477,
3591673099914,-4.508796,-2.3854287,-3.4758232,,3.4380736,-1.8866309,-7.0126166,,0.60436904,-0.7424299,0.11561338,0.26489508,-1.7896395,-3.3431058,1.1556191,,5.227713,1.4564749,-8.168236,
3591697759221,-4.7696357,-2.3878722,-3.3279939,,2.7485435,-2.0398598,-4.831499,,0.62415826,-0.7277023,0.045179665,0.28077507,-1.8119395,-4.8322196,3.3889103,,4.560483,2.7923598,-8.220409,
3591722246529,-4.863098,-2.1386392,-3.010344,,0.59136784,-2.944868,-2.0901382,,0.6374384,-0.7100021,-0.026040327,0.29814628,-3.2349005,-7.034998,5.9597626,,3.8262684,4.09013,-8.049901,
3591746872144,-4.451375,-2.1099286,-2.547308,,-0.51714754,-2.1547816,1.8076223,,0.6436648,-0.6908316,-0.0940794,0.31558904,-3.6055224,-7.4136286,9.487262,,3.0883749,5.258847,-7.67964,
3591763118721,-3.7702603,-2.1270328,-2.266921,,-0.89064306,-1.448492,3.7421372,,0.6448104,-0.6788517,-0.13534983,0.32413024,-3.4945323,-7.3498397,11.1289,,2.6038892,5.9013476,-7.3867626,
3591779362683,-3.349374,-2.1380284,-2.0909917,,-2.0733786,-0.14844051,4.292804,,0.6458679,-0.6673964,-0.1713925,0.32872707,-4.2052336,-6.5561247,11.403867,,2.131855,6.4076843,-7.111063,
3591804067875,-2.0836613,-1.8234328,-1.3695599,,-1.685518,1.8938135,2.942474,,0.6469016,-0.6530745,-0.21496208,0.32985368,-3.1831837,-5.0447664,9.708827,,1.4976658,6.93858,-6.766353,
3591820542567,-1.7489072,-1.3322971,-1.0928379,,-1.6543933,3.1364043,1.7549498,,0.6477806,-0.64457697,-0.23698212,0.32975805,-2.8124022,-4.049205,8.327351,,1.1580089,7.185609,-6.5724006,
3591845028952,-1.5968018,-0.4709771,-0.711658,,-1.958457,3.7445314,0.22505496,,0.6499913,-0.63136095,-0.25965282,0.33387887,-2.7827258,-3.7272146,6.5229893,,0.8242688,7.471746,-6.2979345,
3591853252298,-1.5974126,-0.19486602,-0.58276546,,-1.9967642,3.7660792,0.08379706,,0.65101415,-0.6264372,-0.26499808,0.33694685,-2.7530246,-3.7921379,6.286365,,0.7562603,7.558217,-6.202568,
3592025152759,0.02443461,1.4416419,0.8332202,,2.695871,7.860164,-6.739678,,0.6698771,-0.57227385,-0.2154252,0.42114052,0.57422376,-0.09096146,-1.3457847,,2.0152411,7.9366226,-5.39622,
3592107288912,-0.3726278,0.34330627,0.48075095,,3.0190883,8.645462,-5.947197,,0.66799814,-0.559812,-0.17270306,0.45887104,0.24348903,0.737257,-0.8553686,,2.7755992,7.908205,-5.0918283,
3592131612604,-0.43676865,0.35369098,0.52412236,,3.7229836,8.59279,-5.619191,,0.66766,-0.5573141,-0.16830218,0.46401027,0.61310005,0.6768956,-0.83276606,,2.8680692,7.915894,-5.0282397,
3592148263143,-0.47586402,0.39584067,0.48258355,,4.1012673,8.803479,-5.085284,,0.6659884,-0.5540334,-0.16224891,0.47242117,1.0870714,0.86953974,-0.17227888,,3.014196,7.9339395,-4.9130054,
3592164552258,-0.4868596,0.39828414,0.39095375,,4.417302,8.9040365,-4.9703627,,0.66402966,-0.5526533,-0.15914,0.47782156,1.3106339,0.9560027,-0.13840961,,3.1066682,7.948034,-4.831953,
3592188981335,-0.5131268,0.408058,0.30176744,,3.9624038,8.918402,-4.510676,,0.68568856,-0.5192641,-0.1333123,0.49236563,0.74078035,0.93904877,0.19267178,,3.2216234,7.979353,-4.7033477,
3592205498566,-0.4654793,0.38728857,0.24678956,,4.1683054,8.779537,-4.1036615,,0.6939907,-0.5036419,-0.12116397,0.50004107,0.87807703,0.77638626,0.51092196,,3.2902284,8.003151,-4.6145835,
3592229959258,-0.3866777,0.3848451,0.21563543,,3.9480386,8.925584,-4.1515455,,0.69665915,-0.4958782,-0.11467774,0.5055888,0.64080596,0.8565035,0.4003806,,3.3791938,8.0320425,-4.498635,
3592246291642,-0.3481932,0.36957347,0.20891592,,4.0701427,9.028535,-4.1922474,,0.6948739,-0.49470726,-0.112769395,0.5096058,0.6073594,0.9124365,0.31933117,,3.4360995,8.046712,-4.4287767,
3592262895142,-0.3231477,0.30665436,0.12767084,,4.3861775,8.9519205,-4.1635165,,0.69143987,-0.49430192,-0.1111043,0.5150072,0.8999703,0.8905487,0.19894218,,3.4862072,8.061372,-4.3624587,
3592270918681,-0.3231477,0.30665436,0.12767084,,4.5274353,8.899248,-4.1491513,,0.69143987,-0.49430192,-0.1111043,0.5150072,0.8999703,0.8905487,0.19894218,,3.4862072,8.061372,-4.3624587,
3592467463526,-0.5558874,0.4538729,0.13744467,,2.6719291,8.171411,-4.209007,,0.67170525,-0.49015668,-0.12230184,0.54184943,-0.995373,-0.23384666,-0.5667343,,3.6170905,8.326307,-3.7094028,
3592524863987,-0.9334021,1.061073,0.35063666,,2.4516625,7.9870567,-4.8219223,,0.6640348,-0.47895548,-0.11425038,0.56267786,-1.3460884,-0.4144678,-1.4809818,,3.797751,8.401525,-3.3409405,
3592541194564,-1.1734722,1.5338826,0.49846604,,2.7269957,7.905654,-4.4556093,,0.6608514,-0.47331485,-0.109065466,0.57214785,-1.1707556,-0.5227108,-1.3027408,,3.8977513,8.428365,-3.1528685,
3592565906372,-1.4666874,2.5534167,0.7287622,,3.2968156,7.9463553,-3.715801,,0.6525488,-0.46204966,-0.096785165,0.592725,-0.83592916,-0.51681376,-0.9834757,,4.132745,8.463169,-2.7323253,
3592582218449,-1.6633861,3.2424726,0.8472701,,3.572149,8.066066,-3.5051112,,0.6454198,-0.4512432,-0.08418369,0.61051303,-0.76545024,-0.40736103,-1.1478453,,4.3375993,8.473427,-2.357266,
3592598668756,-1.9058995,3.7366626,0.9615019,,3.3686419,8.056489,-3.095703,,0.6372982,-0.4362189,-0.06713522,0.6317096,-1.1969128,-0.41396618,-1.2042756,,4.5655546,8.470455,-1.8914273,
3592623167602,-2.244319,3.6688566,1.0549643,,3.4452562,7.680599,-1.7070658,,0.6211232,-0.4099107,-0.038016666,0.6668837,-1.4531608,-0.74920464,-0.6514622,,4.898417,8.429804,-1.0556036,
3592647595795,-2.3133466,3.218649,0.9639453,,4.8578353,6.9958572,1.4915876,,0.6070485,-0.3931556,-0.020019326,0.6903043,-0.6888819,-1.2433553,0.7112334,,5.084636,8.373288,-0.4526596,
3592664136102,-1.8533652,2.3054054,0.6560693,,5.5737014,7.225701,3.277662,,0.586273,-0.37086654,0.0022518134,0.72023404,0.30888557,-1.0397096,2.9100704,,5.264816,8.26541,0.3675915,
3592680606910,-1.4343116,1.9162843,0.4831944,,5.758055,7.702147,3.3063924,,0.5750658,-0.3587384,0.0136515945,0.73513246,0.4316554,-0.4933133,2.5099728,,5.3264,8.19546,0.79641956,
3592909436986,-0.5015204,1.3054191,0.5015204,,5.2528787,6.5744777,6.232107,,0.44916725,-0.2126593,0.1392751,0.8565205,-0.094863415,-0.1843586,1.4681745,,4.79947,6.964738,4.9626513,
3592926045640,-0.44409904,1.9168952,0.26816985,,5.5521536,6.543353,5.8945246,,0.44029245,-0.19967927,0.15236937,0.862006,0.8604207,-0.30384064,0.6720762,,4.691733,6.8471937,5.2224483,
3592950448947,-0.6243043,2.1355848,0.26633725,,4.237737,7.0700774,5.829881,,0.43080127,-0.17900454,0.16709842,0.8685884,-0.22365093,0.317657,0.2917199,,4.461388,6.7524204,5.5381613,
3592966928601,-0.73792523,1.8167132,0.35613444,,3.7900212,6.7731967,6.409278,,0.42291,-0.1655811,0.17675477,0.8732055,-0.51191497,0.10428047,0.648262,,4.301936,6.668916,5.761016,
3592983215640,-0.6768387,1.4196508,0.3885103,,3.9863458,6.6870055,7.240066,,0.41494995,-0.15456456,0.18641064,0.8770277,-0.18949223,0.1143899,1.2790675,,4.175838,6.5726156,5.9609985,
3593007893409,-0.61086524,0.9682214,0.3005457,,4.817134,6.7253127,6.921637,,0.40491346,-0.14345032,0.19812045,0.8810309,0.7649126,0.28585768,0.7342863,,4.0522213,6.439455,6.1873507,
3593024193832,-0.58032197,0.8063421,0.17165314,,4.9703627,6.7588315,7.393295,,0.39881662,-0.13831174,0.20326884,0.8834574,0.9837725,0.39974785,1.0814376,,3.9865901,6.3590837,6.311857,
3593040642447,-0.50579643,0.68111473,0.07086037,,4.8698063,6.555324,7.608773,,0.39350897,-0.13357098,0.20756283,0.885566,0.9478569,0.26428366,1.1891541,,3.9219494,6.2910404,6.419619,
3593065167178,-0.4343252,0.6059783,0.014660766,,4.343082,6.457162,7.1395097,,0.38690937,-0.12708129,0.21254237,0.88824403,0.5162556,0.24641895,0.58569574,,3.8268263,6.210743,6.553814,
3593089805101,-0.48197266,0.66523224,0.077579886,,3.9671922,6.469133,6.7109475,,0.38065502,-0.1210453,0.216591,0.8908076,0.23528075,0.33265877,0.03360319,,3.7319114,6.136474,6.6773443,
3593319066677,-0.22174409,-0.018936822,0.002443461,,2.7365725,5.3821654,7.9224133,,0.33563104,-0.10070637,0.239316,0.9055043,-0.6273422,-0.10592461,0.5240793,,3.3639147,5.48809,7.398334,
3593343456830,-0.19242255,-0.027488936,0.047647487,,2.8874073,5.3247046,8.389283,,0.33386922,-0.10112284,0.23915242,0.9061521,-0.5357032,-0.08442879,0.8880601,,3.3632555,5.4594116,7.4198194,
3593359998677,-0.08246681,-0.12217305,0.058643065,,3.040636,5.3199162,8.525752,,0.3302352,-0.10194832,0.2356308,0.90831137,-0.3017528,-0.09206486,1.0618863,,3.3423889,5.411981,7.4638658,
3593384428369,-0.040317107,-0.15454891,0.055588737,,3.052607,5.4420204,8.082825,,0.32866356,-0.103045486,0.23322609,0.9093776,-0.30308342,0.03461647,0.6557317,,3.3413253,5.3906446,7.4797654,
3593408993599,-0.04520403,-0.13316862,0.08002335,,3.1004913,5.485116,8.183381,,0.32696232,-0.1027578,0.23568311,0.90939,-0.24370241,0.12837124,0.68057823,,3.3441937,5.356745,7.502803,
3593425351638,-0.030543262,-0.08124508,0.10323623,,3.1603463,5.48751,8.250419,,0.32600284,-0.102906175,0.23592937,0.9096537,-0.18416524,0.14737463,0.7359266,,3.3445115,5.3401356,7.514492,
3593441892830,0.025045475,-0.07513642,0.14049901,,3.2202013,5.4659624,8.250419,,0.32527983,-0.10284921,0.23673327,0.9097101,-0.1251905,0.13972521,0.72646093,,3.3453918,5.326237,7.5239577,
3593466538753,-0.086132,0.10995574,0.11056661,,3.9240966,6.007052,6.457162,,0.32553926,-0.10214394,0.23836476,0.90927064,0.5805471,0.6789856,-1.06632,,3.3435495,5.3280663,7.523482,
3593490922445,-0.3036,0.1301143,0.09712757,,3.7445314,5.511452,7.3190746,,0.3249942,-0.10222659,0.2389741,0.90929645,0.32390022,0.18976164,-1.0729432,,3.346411,5.316902,7.530105,
3593499331368,-0.28099802,0.12705997,0.069027774,,3.5793316,5.4324436,7.9583263,,0.32262194,-0.10219844,0.23929471,0.91005975,0.24098301,0.15353012,0.3979764,,3.3383486,5.2789135,7.56035,
